t_s,i_A,omega_rad_s,Vdc_V,Wsource_J,Wline_J,Wload_J,Wchopper_J,Wconverter_J,Wcopper_J,Wviscous_J,Wcoulomb_J,Wfess_J,Wcharge_J,Wreturn_J,Wtraction_J,Wregen_J,Qcurrent_As,Wchannel_J,Wdiode_J,Wtransition_J,Woss_J,Wgate_J,Wterminal_J,Wem_J,Pload_W,iref_A,Preq_W,Ptarget_W,high_block,low_block,gate_blocked,duty,integrator_V,cycle_mean_i_A,rpm,Erot_J,Emag_J,Ecap_J,residual_J,restore_active,connected,speed_integrator_A,recovery_credit_J,credited_J,spent_J,leaked_J,initial_bus_V
0.69999999999999996,-4.0443089681509898e-05,313.57148295820298,55.013324218817203,89.229822938665507,2.0602917035486898,96.060793546937205,0,0.010009280180854899,9.5039574932560404e-05,103.437024828023,16.477927989259602,0.010104023993731099,0.065084431134262197,0.054980407140530999,96.060793546937205,0,-1.88351822686003e-08,2.2924801687057501e-06,0.00081418888114531598,0.00079279881954079595,0,0.0083999999999988494,9.4743812876297006e-05,-2.9577350576865198e-07,255.89822242409201,-0,-118.93406249462799,-0,0,0,0,0.28499629296110501,1.9408570240051499e-05,3.9715131249413701e-09,2994.38709152724,31956.299350497098,1.14495045209065e-11,121.05863366418799,6.9787205347893204e-08,0,1,0,-1.4883321474507601e-06,0,1.4883321474507601e-06,0,57
0.80000000000000004,-4.0673652912388802e-05,313.48759152692702,54.724735230944397,116.17304886764499,3.0672816430668699,123.26235819218,0,0.011435104356566901,0.000108385244609238,118.182140372788,18.829399506479501,0.0115431885188996,0.074302218826182403,0.062759030307282401,123.26235819218,0,-1.9174871846149201e-08,2.61422297095075e-06,0.00092965274914339304,0.00090283738445250496,0,0.0095999999999986704,0.000108084162332734,-3.0109385692618798e-07,290.86778611648202,-0,-142.021181524452,-0,0,0,0,0.28642260090500998,1.9758600780327301e-05,-7.2853918918197802e-08,2993.5859873690001,31939.2027634398,1.1580422288662301e-11,119.791865843878,7.9764419069761101e-08,0,1,0,-1.64000780071842e-06,0,1.64000780071842e-06,0,57
0.90000000000000002,-4.0536282300721698e-05,313.403719454076,54.543328695085798,146.42969841956401,4.3359134756045297,153.041815174909,0,0.012859970103153699,0.000121675630348471,132.919367150917,21.180241910560198,0.012981563435638501,0.083500854425246102,0.070519290989607394,153.041815174909,0,-5.2144648778724898e-09,2.9345932732004202e-06,0.0010449107582133201,0.0010121247516671,0,0.0107999999999985,0.000121593332484899,-8.2309365904132298e-08,299.99999999989001,-0,-156.533704393134,-0,0,0,0,0.28729797188474299,5.3732056532941904e-06,1.5899083129370999e-07,2992.7850680701099,31922.114694486001,1.15023312793466e-11,118.99898820560701,8.94019649422262e-08,0,1,0,-1.66649086120818e-06,0,1.66649086120818e-06,0,57
0.96999999999999997,-4.0663367277163401e-05,313.345020518002,54.526938728827602,168.306131801693,5.2828466058443304,174.04181517488999,0,0.013857159790605301,0.000130965603583181,143.230734184303,22.825457348838601,0.013988135449102801,0.089934506620316407,0.075946371171213195,174.04181517488999,0,6.7948083591936897e-10,3.1585245627389099e-06,0.00112553996089899,0.00108846130514355,0,0.011639999999998299,0.000130975658497618,1.00433398700546e-08,299.99999999988597,-0,-157.84490169378901,-0,0,0,0,0.28733044464956797,-7.0016585678041995e-07,3.3942482468577298e-08,2992.22453452028,31910.158112113699,1.1574566068222401e-11,118.92748188549299,9.6381484127050499e-08,0,1,0,-1.66649086120818e-06,0,1.66649086120818e-06,0,57
0.97999999999999998,-4.0670164772105298e-05,313.336635729688,54.526231658688403,171.43914365658199,5.41879900680894,177.04181517488701,0,0.013999611773969399,0.000132292452314451,144.70347130277901,23.0604629699193,0.0141319189901067,0.090853423169715494,0.076721504179608296,177.04181517488701,0,9.8004186392121193e-10,3.19050774714298e-06,0.0011370571617767701,0.0010993641044454701,0,0.0117599999999983,0.00013230721613742601,1.47522445380521e-08,299.99999999988597,-0,-157.901467304926,-0,0,0,0,0.28732647928728,-1.0098766809289399e-06,2.6497070734324501e-08,2992.1444656898698,31908.4503693798,1.1578436118131401e-11,118.924397555878,9.7306838142685605e-08,0,1,0,-1.66649086120818e-06,0,1.66649086120818e-06,0,57
0.98999999999999999,-4.0675298991894197e-05,313.32825113486399,54.525689279659098,174.57294222512999,5.5548196925086399,180.04181517488499,0,0.0141420631599427,0.00013361924651291701,146.17612960432399,23.2954623024814,0.014275700840586599,0.091772301735239994,0.077496600894652906,180.04181517488499,0,1.21431720438332e-09,3.2224896309505399e-06,0.00114857411430611,0.00111026655600553,0,0.0118799999999983,0.00013363768064410801,1.8422549830584101e-08,299.99999999988597,-0,-157.94485762726799,-0,0,0,0,0.28732164675695898,-1.25128392276121e-06,2.0620607185663902e-08,2992.0643987071398,31906.742711750601,1.15813596365599e-11,118.922031656877,9.8501686807139803e-08,0,1,0,-1.66649086120818e-06,0,1.66649086120818e-06,0,57
1,-4.0679096636166098e-05,313.319866733521,54.525273231727098,177.70734426568001,5.6908927697236704,183.041815174882,0,0.0142845139995069,0.00013494598901633899,147.648709092865,23.5304553466699,0.014419481275525701,0.092691143313629404,0.078271662038103304,183.041815174882,0,1.3964205329735701e-09,3.25447028482229e-06,0.0011600908288378899,0.00112116870038408,0,0.0119999999999983,0.00013496727601900501,2.1275419142365501e-08,299.99999999988103,-0,-157.978141461836,-0,0,0,0,0.287316149071698,-1.4389309119694399e-06,1.6009167545391199e-08,2991.9843335720302,31905.0351392212,1.1583522321941801e-11,118.92021683978,9.9013220733468201e-08,0,1,0,-1.66649086120818e-06,0,1.66649086120818e-06,0,57
1.01,-4.0681833611118399e-05,313.31148252566197,54.524954089772798,180.84220921737901,5.8270060422855599,186.04181517488499,0,0.0144269643317676,0.000136272682001441,149.121209772334,23.765442102630502,0.0145632605132207,0.093609948673361906,0.079046688160140904,186.04181517488499,0,1.53764846661498e-09,3.2864497629566101e-06,0.0011716073133118401,0.00113207056869275,0,0.012119999999998301,0.000136296181453188,2.3487866665219101e-08,299.99999999988103,-0,-158.00367281817299,-0,0,0,0,0.28731014120070197,-1.58445816149896e-06,1.24025043227711e-08,2991.90427028454,31903.327651789099,1.1585081101739e-11,118.918824739673,1.0016472629104101e-07,0,1,0,-1.66649086120818e-06,0,1.66649086120818e-06,0,57
1.02,-4.0683730407203202e-05,313.30309851128197,54.524709282419202,183.97742925886399,5.9631501519325001,189.041815174888,0,0.014569414186719001,0.00013759932713789099,150.59363164665299,24.000422570507801,0.0147070387258364,0.094528718406492795,0.079821679680656205,189.041815174888,0,1.6469677160902001e-09,3.31842810692592e-06,0.0011831235738165001,0.00114297218479548,0,0.012239999999998301,0.00013762453911759099,2.52003935378895e-08,299.99999999988103,-0,-158.02325740646401,-0,0,0,0,0.28730374201780401,-1.6971053502424801e-06,9.5946761505825992e-09,2991.82420884466,31901.620249450301,1.1586161438921899e-11,118.917756893293,1.01834473298368e-07,0,1,0,-1.66649086120818e-06,0,1.66649086120818e-06,0,57
1.03,-4.0684971836176697e-05,313.294714690376,54.524521495637103,187.11292168256,6.0993179184663697,192.04181517489101,0,0.0147118635873674,0.00013892592570641501,152.06597471975201,24.2353967504468,0.0148508160485276,0.095447452968934907,0.080596636920407194,192.04181517489101,0,1.73145398180291e-09,3.3504053486173702e-06,0.0011946396150219001,0.00115387356699678,0,0.012359999999998201,0.00013895246116031701,2.6523867033339601e-08,299.99999999986699,-0,-158.03828034903,-0,0,0,0,0.28729704271405299,-1.78416357983754e-06,7.4091722067573003e-09,2991.7441492522998,31899.912932200299,1.1586868533173401e-11,118.916937773128,1.03481085034218e-07,0,1,0,-1.66649086120818e-06,0,1.66649086120818e-06,0,57
1.1000000000000001,-4.0684132740543403e-05,313.236033360889,54.5239997006016,209.065155361091,7.0528212132129404,213.04181517491099,0,0.015708997739323698,0.00014821087124401201,162.370170127097,25.880039959937601,0.015857238878555301,0.101877631436331,0.086020392557776104,213.04181517491099,0,1.9697460816826302e-09,3.5742166570164898e-06,0.0012752459797797299,0.00123017754288691,0,0.0131999999999981,0.000148241139231708,3.0256401304562199e-08,299.99999999988501,-0,-158.08002395187501,-0,0,0,0,0.28724597786608203,-2.0297098608456701e-06,1.1891326515784501e-09,2991.1837838329998,31887.964093590701,1.15863905979511e-11,118.914661734048,1.07038403029946e-07,0,1,0,-1.66649086120818e-06,0,1.66649086120818e-06,0,57
1.2,-4.0674781490220698e-05,313.15221933215599,54.523909874651501,240.428620878526,8.4152408383628803,243.04181517494101,0,0.0171334420494338,0.00016147143090495299,177.083754180189,28.228995895452901,0.017294944403239702,0.11106072280240099,0.093765778399161198,243.04181517494101,0,2.01156576624997e-09,3.8938611221491603e-06,0.00139038041785474,0.00133916777045696,0,0.014399999999997901,0.000161502353805948,3.0911319928942797e-08,299.99999999969799,-0,-158.087210027878,-0,0,0,0,0.28716959087959998,-2.0728026365760799e-06,8.5153986133587496e-11,2990.3834188146002,31870.901553612701,1.1581064944940401e-11,118.91426992076499,1.16989468779138e-07,0,1,0,-1.66649086120818e-06,0,1.66649086120818e-06,0,57
1.3,-4.0664356821953199e-05,313.068424642889,54.523903542097599,271.79248519158102,9.7776951107259293,273.04181517500302,0,0.018557848386791399,0.000174727749458962,191.789465176893,30.5773232982785,0.018732607107516199,0.12024044762854499,0.101507840521029,273.04181517500302,0,2.0146553007951099e-09,4.2134057076147501e-06,0.0015054944371915399,0.00144814054389238,0,0.015599999999997701,0.000174758720724716,3.0959690623034999e-08,299.99999999969498,-0,-158.08771663218801,-0,0,0,0,0.28709278204648803,-2.07598622393793e-06,9.7635693178946205e-12,2989.5832384744999,31853.847515223599,1.1575129410201899e-11,118.914242298719,1.2741136856675399e-07,0,1,0,-1.66649086120818e-06,0,1.66649086120818e-06,0,57
1.3999999999999999,-4.0653863921828002e-05,312.98464928862802,54.523903098809697,303.15637759111399,11.1401518232569,303.04181517508903,0,0.019982216849561901,0.00018797983276412999,206.48730704007701,32.925022313443598,0.020170227658816799,0.12941680896802901,0.109246581309213,303.04181517508903,0,2.0149895108558602e-09,4.5328505585850904e-06,0.0016205880560561301,0.0015570959429472399,0,0.016799999999997501,0.00018801080925491201,3.0964921624497398e-08,299.999999999696,-0,-158.08775209522699,-0,0,0,0,0.28701595994923101,-2.0763306081518099e-06,7.4866383471610604e-13,2988.7832427701101,31836.8019743558,1.15691565624216e-11,118.914240365135,1.3800362808069601e-07,0,1,0,-1.66649088998069e-06,0,1.66649088998069e-06,0,57
1.5,-4.00777739672092e-05,312.90089327133501,55.021649280600101,333.58568119530503,12.427180349305001,330.00161587689303,0,0.021406806519614401,0.0002012420249244,221.17728369084699,35.272093085952797,0.021609386883611699,0.13859493009159901,0.116985543207988,330.00161587689303,0,8.5574975318894497e-08,4.8525529932356598e-06,0.0017357134317379599,0.0016662405348832001,0,0.0179999999999974,0.000202580363997322,1.3383278293263201e-06,185.320480133541,-0,-118.268057551994,-0,0,0,0,0.28434171257726698,-8.8180082124093102e-05,2.84700256453945e-07,2987.9834317201598,31819.764928249901,1.1243595763167001e-11,121.09527558229399,1.4799297787249099e-07,0,1,0,-1.6664909680218599e-06,0,1.6664909680218599e-06,0,57
1.6000000000000001,-4.0691886938722798e-05,312.81715657119901,56.601310232262897,345.494198492583,12.6763363976749,334.606477229083,0,0.022836456726673501,0.00021477834302011499,235.859399048933,37.618535760817302,0.023052065522150299,0.14785509803753299,0.12480303251538299,334.606477229083,0,5.3094742160453501e-08,5.1791076846260798e-06,0.0018518172604838499,0.0017794603585049901,0,0.019199999999997198,0.00021560879547687,8.3044086594521596e-07,34.337128186207998,0,0,0,0,0,0,0.27633336824265498,-5.47110730282922e-05,-1.2119526805482301e-06,2987.1838051354598,31802.736369719201,1.15908076384366e-11,128.14833280035501,1.58148452555906e-07,0,1,0,-3.49246333734952e-06,0,3.49246333734952e-06,0,57
1.7,-3.9510331435954602e-05,312.73343919155599,56.719549040397901,349.48763185304603,12.698655322747999,338.04019004768799,0,0.0242682296669752,0.000228426470534947,250.53365703015999,39.964350482853,0.024496748794538,0.15714761835744401,0.132650869562907,338.04019004768799,0,5.9197800469432703e-09,5.5084659140477901e-06,0.0019683108300353898,0.0018944103710257299,0,0.020399999999997,0.00022851912756284801,9.2646100434936701e-08,34.337128186207998,0,0,0,0,0,0,0.275683930346101,-6.0999923020810698e-06,-1.03148332474717e-07,2986.38436304789,31785.716296288101,1.0927464031252899e-11,128.684289733844,1.6809605085654801e-07,0,1,0,-4.2302581028598103e-06,0,4.2302581028598103e-06,0,57
